,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
4411,2100.0,1.0,3.0,0.13,6.0,333,2.0
4412,590.0,2.0,3.0,0.15,3.0,365,1.0
4413,2170.0,1.0,1.0,0.04,7.0,70,0.0
4414,250.0,7.0,0.0,1.3,3.0,0,0.0
4415,269.0,7.0,0.0,1.3,3.0,293,0.0
4416,1699.0,1.0,1.0,1.0,7.0,153,1.0
4417,2386.0,1.0,0.0,1.3,7.0,111,0.0
4418,2386.0,1.0,1.0,0.32,7.0,114,1.0
4419,2063.0,1.0,0.0,1.3,7.0,77,0.0
4420,340.0,1.0,5.0,0.18,5.0,0,4.0
4421,269.0,7.0,2.0,0.19,3.0,294,2.0
4422,700.0,3.0,1.0,0.04,1.0,90,0.0
4423,834.0,3.0,1.0,0.04,1.0,90,0.0
4424,310.0,2.0,0.0,1.3,1.0,108,0.0
4425,250.0,1.0,1.0,0.15,2.0,355,1.0
4426,450.0,1.0,0.0,1.3,1.0,294,0.0
4427,400.0,1.0,1.0,1.0,1.0,359,1.0
4428,750.0,1.0,1.0,0.77,1.0,365,1.0
4429,1480.0,2.0,34.0,2.45,5.0,90,31.0
4430,400.0,2.0,1.0,0.13,1.0,170,1.0
4431,700.0,1.0,0.0,1.3,1.0,365,0.0
4432,289.0,1.0,0.0,1.3,2.0,365,0.0
4433,439.0,1.0,1.0,0.06,2.0,365,0.0
4434,300.0,7.0,6.0,0.24,1.0,295,1.0
4435,250.0,1.0,0.0,1.3,1.0,89,0.0
4436,450.0,7.0,7.0,0.27,6.0,180,0.0
4437,212.0,1.0,3.0,0.86,1.0,355,3.0
4438,2726.0,1.0,0.0,1.3,1.0,273,0.0
4439,310.0,3.0,33.0,1.48,8.0,282,24.0
4440,350.0,2.0,4.0,0.18,6.0,0,3.0
4441,950.0,1.0,1.0,0.07,2.0,365,0.0
4442,360.0,1.0,0.0,1.3,1.0,90,0.0
4443,250.0,2.0,2.0,0.77,10.0,332,2.0
4444,527.0,1.0,0.0,1.3,1.0,365,0.0
4445,700.0,2.0,6.0,0.26,9.0,265,0.0
4446,550.0,2.0,17.0,1.27,9.0,324,12.0
4447,477.0,1.0,36.0,3.48,1.0,153,36.0
4448,8113.0,1.0,0.0,1.3,1.0,365,0.0
4449,500.0,1.0,0.0,1.3,1.0,365,0.0
4450,1033.0,1.0,0.0,1.3,29.0,333,0.0
4451,300.0,5.0,0.0,1.3,1.0,365,0.0
4452,800.0,1.0,0.0,1.3,1.0,179,0.0
4453,719.0,2.0,2.0,0.12,1.0,89,0.0
4454,250.0,1.0,30.0,1.92,5.0,177,22.0
4455,1010.0,1.0,0.0,1.3,1.0,365,0.0
4456,614.0,1.0,25.0,1.04,4.4,365,12.0
4457,300.0,2.9,0.0,1.3,1.0,365,0.0
4458,1341.0,1.0,47.0,3.33,3.0,350,42.0
4459,250.0,1.0,0.0,1.3,1.0,292,0.0
4460,1000.0,1.0,0.0,1.3,1.0,365,0.0
4461,1081.0,1.0,15.4,1.1,6.0,351,33.0
4462,999.0,1.0,1.0,0.08,1.0,90,0.0
4463,241.0,1.0,0.0,1.3,1.0,0,0.0
4464,350.0,7.0,0.0,1.3,1.0,145,0.0
4465,390.0,1.0,3.0,0.14,2.0,362,1.0
4466,700.0,1.0,50.0,2.45,2.0,361,41.0
4467,300.0,1.0,2.0,0.11,1.0,2,0.0
4468,390.0,7.0,0.0,1.3,4.0,179,0.0
4469,5070.0,1.0,0.0,1.3,6.0,344,0.0
4470,1542.0,1.0,1.0,0.37,3.0,358,1.0
4471,505.0,2.0,3.0,0.13,12.0,25,1.0
4472,406.0,1.0,0.0,1.3,1.0,365,0.0
4473,5856.0,30.0,0.0,1.3,1.0,358,0.0
4474,2000.0,1.0,0.0,1.3,1.0,90,0.0
4475,300.0,3.0,7.0,0.28,2.0,42,4.0
4476,300.0,1.0,2.0,0.08,1.0,361,0.0
4477,350.0,1.0,3.0,0.35,2.0,356,3.0
4478,833.0,1.0,63.0,4.96,28.0,176,62.0
4479,5000.0,30.0,0.0,1.3,1.0,365,0.0
4480,366.0,1.0,0.0,1.3,1.0,363,0.0
4481,500.0,1.0,0.0,1.3,1.0,365,0.0
4482,1122.0,1.0,6.0,0.3,12.0,193,5.0
4483,14663.0,1.0,1.0,0.06,12.0,0,0.0
4484,390.0,2.0,9.0,0.39,6.0,180,2.0
4485,1970.0,1.0,0.0,1.3,12.0,186,0.0
4486,292.0,7.0,16.0,0.66,2.0,85,9.0
4487,750.0,2.0,5.0,0.66,1.0,358,5.0
4488,3099.0,1.0,38.0,1.59,8.0,178,6.0
4489,321.0,2.0,37.0,1.56,6.0,193,23.0
4490,300.0,1.0,0.0,1.3,1.0,364,0.0
4491,259.0,1.0,69.0,2.88,2.0,357,55.0
4492,3500.0,1.0,16.0,0.64,8.0,201,2.0
4493,4599.0,1.0,15.0,0.62,8.0,200,1.0
4494,210.0,4.0,3.0,0.19,3.0,360,1.0
4495,400.0,30.0,0.0,1.3,4.0,365,0.0
4496,629.0,1.0,12.0,0.65,28.0,359,9.0
4497,300.0,30.0,0.0,1.3,4.0,365,0.0
4498,514.0,1.0,26.0,1.64,28.0,358,24.0
4499,250.0,1.0,14.0,0.58,1.0,180,13.0
4500,457.0,1.0,16.0,0.64,28.0,361,12.0
4501,650.0,1.0,0.0,1.3,1.0,365,0.0
4502,350.0,5.0,0.0,1.3,1.0,364,0.0
4503,304.0,1.0,7.0,0.41,2.0,52,2.0
4504,600.0,2.0,1.0,0.05,1.0,365,0.0
4505,500.0,1.0,0.0,1.3,1.0,179,0.0
4506,230.0,2.0,16.0,0.95,1.0,352,12.0
4507,650.0,1.0,0.0,1.3,1.0,89,0.0
4508,307.0,2.0,46.0,2.09,6.0,229,35.0
4509,808.0,5.0,0.0,1.3,1.0,0,0.0
4510,481.0,1.0,53.0,2.34,2.0,75,28.0
4511,395.0,1.0,33.0,1.49,1.0,162,29.0
4512,247.0,30.0,0.0,1.3,2.0,232,0.0
4513,290.0,18.0,0.0,1.3,2.0,318,0.0
4514,950.0,1.0,1.0,0.15,24.0,352,1.0
4515,950.0,1.0,0.0,1.3,24.0,352,0.0
4516,256.0,2.0,3.0,0.14,1.0,201,0.0
4517,899.0,2.0,3.0,0.52,1.0,197,3.0
4518,2028.0,1.0,0.0,1.3,1.0,363,0.0
4519,7673.0,1.0,0.0,1.3,3.0,365,0.0
4520,1340.0,2.0,28.0,1.77,6.0,227,25.0
4521,249.0,1.0,0.0,1.3,2.0,365,0.0
4522,300.0,7.0,0.0,1.3,3.0,0,0.0
4523,225.0,5.0,0.0,1.3,2.0,365,0.0
4524,606.0,1.0,50.0,2.4,3.0,354,47.0
4525,320.0,2.0,10.0,0.43,3.0,59,6.0
4526,242.0,1.0,2.0,0.08,1.0,340,0.0
4527,500.0,1.0,27.0,1.24,12.0,320,20.0
4528,300.0,1.0,4.0,0.18,1.0,179,2.0
4529,230.0,1.0,27.0,1.14,3.0,140,12.0
4530,791.0,1.0,2.0,0.09,1.0,324,1.0
4531,450.0,1.0,81.0,3.55,22.0,297,49.0
4532,1273.0,1.0,15.4,1.1,3.0,346,5.9
4533,222.0,2.0,0.0,1.3,1.0,0,0.0
4534,2800.0,1.0,25.0,1.02,7.0,359,8.0
4535,386.0,1.0,12.0,0.97,22.0,310,11.0
4536,389.0,1.0,34.0,1.44,22.0,312,33.0
4537,389.0,1.0,79.0,3.34,22.0,315,50.0
4538,389.0,1.0,89.0,4.39,22.0,306,5.9
4539,250.0,1.0,1.0,0.04,1.0,365,0.0
4540,500.0,2.0,35.0,2.33,8.0,356,25.0
4541,230.0,1.0,0.0,1.3,1.0,365,0.0
4542,1710.0,1.0,1.0,0.13,22.0,319,1.0
4543,1140.0,1.0,4.0,0.3,22.0,317,2.0
4544,243.0,1.0,0.0,1.3,1.0,88,0.0
4545,1425.0,1.0,1.0,0.14,22.0,309,1.0
4546,550.0,1.0,0.0,1.3,1.0,365,0.0
4547,285.0,2.0,36.0,1.5,1.0,323,12.0
4548,148.0,1.0,11.0,0.77,9.0,358,9.0
4549,1333.0,1.0,1.0,0.43,1.0,364,1.0
4550,425.0,1.0,0.0,1.3,24.0,358,0.0
4551,409.0,1.0,0.0,1.3,1.0,179,0.0
4552,425.0,1.0,0.0,1.3,24.0,358,0.0
4553,425.0,1.0,0.0,1.3,24.0,358,0.0
4554,425.0,1.0,8.0,2.09,24.0,358,8.0
4555,319.0,1.0,2.0,0.23,24.0,358,2.0
4556,650.0,1.0,0.0,1.3,1.0,364,0.0
4557,350.0,2.0,20.0,0.85,1.0,232,0.0
4558,225.0,1.0,1.0,0.04,1.0,49,0.0
4559,320.0,15.0,0.0,1.3,1.0,293,0.0
4560,500.0,1.0,0.0,1.3,1.0,144,0.0
4561,229.0,7.0,0.0,1.3,1.0,90,0.0
4562,250.0,1.0,2.0,0.08,1.0,358,1.0
4563,300.0,2.0,0.0,1.3,1.0,364,0.0
4564,811.0,1.0,4.0,0.27,20.0,336,2.0
4565,500.0,2.0,1.0,0.31,1.0,365,1.0
4566,797.0,1.0,133.0,6.16,22.0,362,74.0
4567,2565.0,1.0,2.0,0.17,22.0,320,2.0
4568,343.0,1.0,0.0,1.3,1.0,365,0.0
4569,369.0,1.0,107.0,4.39,7.0,66,62.0
4570,1217.0,1.0,0.0,1.3,1.0,81,0.0
4571,500.0,1.0,15.0,0.63,1.0,74,11.0
4572,390.0,2.0,0.0,1.3,1.0,88,0.0
4573,286.0,1.0,4.0,0.43,1.0,41,4.0
4574,500.0,1.0,2.0,0.22,2.0,179,2.0
4575,299.0,7.0,2.0,0.08,5.0,365,0.0
4576,500.0,1.0,20.0,0.91,3.0,356,12.0
4577,319.0,1.0,0.0,1.3,24.0,363,0.0
4578,304.0,1.0,0.0,1.3,1.0,365,0.0
4579,319.0,1.0,4.0,4.0,24.0,363,4.0
4580,319.0,1.0,0.0,1.3,24.0,363,0.0
4581,319.0,1.0,0.0,1.3,24.0,363,0.0
4582,319.0,1.0,0.0,1.3,24.0,363,0.0
4583,319.0,1.0,0.0,1.3,24.0,363,0.0
4584,425.0,1.0,24.0,5.0,24.0,363,24.0
4585,319.0,1.0,0.0,1.3,24.0,363,0.0
4586,319.0,1.0,2.0,0.1,24.0,363,1.0
4587,319.0,1.0,1.0,0.25,24.0,363,1.0
4588,250.0,2.0,3.0,0.15,2.0,354,1.0
4589,425.0,1.0,13.0,0.61,24.0,363,12.0
4590,319.0,1.0,0.0,1.3,24.0,363,0.0
4591,853.0,1.0,2.0,2.0,24.0,361,2.0
4592,853.0,1.0,3.0,0.18,24.0,361,2.0
4593,853.0,1.0,0.0,1.3,24.0,361,0.0
4594,950.0,1.0,0.0,1.3,24.0,352,0.0
4595,811.0,1.0,0.0,1.3,1.0,87,0.0
4596,796.0,1.0,55.0,2.6,22.0,358,36.0
4597,2200.0,1.0,0.0,1.3,4.0,139,0.0
4598,743.0,1.0,135.0,6.54,22.0,355,5.9
4599,300.0,1.0,0.0,1.3,2.0,171,0.0
4600,210.0,7.0,3.0,0.14,4.4,147,2.0
4601,600.0,2.0,0.0,1.3,2.0,364,0.0
4602,280.0,6.0,0.0,1.3,1.0,361,0.0
4603,390.0,1.0,0.0,1.3,1.0,340,0.0
4604,650.0,4.0,0.0,1.3,2.0,365,0.0
4605,797.0,1.0,73.0,3.75,22.0,357,58.0
4606,1560.0,1.0,8.0,0.39,11.0,346,3.0
4607,803.0,1.0,145.0,6.69,22.0,364,72.0
4608,2400.0,7.0,0.0,1.3,1.0,90,0.0
4609,1524.0,1.0,0.0,1.3,3.0,193,0.0
4610,836.0,1.0,142.0,6.61,22.0,348,5.9
4611,780.0,20.0,0.0,1.3,1.0,179,0.0
4612,250.0,1.0,1.0,0.06,2.0,143,0.0
4613,260.0,1.0,0.0,1.3,1.0,365,0.0
4614,650.0,2.0,0.0,1.3,1.0,113,0.0
4615,210.0,4.0,4.0,0.25,1.0,324,2.0
4616,839.0,1.0,136.0,6.37,22.0,352,5.9
4617,350.0,3.0,0.0,1.3,1.0,139,0.0
4618,814.0,1.0,69.0,3.22,22.0,363,38.0
4619,350.0,2.9,0.0,1.3,1.0,365,0.0
4620,791.0,1.0,100.0,4.67,22.0,364,59.0
4621,810.0,1.0,148.0,6.88,22.0,353,5.9
4622,744.0,1.0,158.0,7.31,22.0,363,5.9
4623,1180.0,1.0,96.0,4.23,9.0,354,45.0
4624,1234.0,1.0,10.0,0.64,9.0,345,8.0
4625,1357.0,1.0,3.0,0.69,9.0,339,3.0
4626,9000.0,7.0,0.0,1.3,2.0,0,0.0
4627,2154.0,2.0,61.0,2.69,6.0,139,40.0
4628,1410.0,1.0,3.0,0.21,9.0,339,1.0
4629,1960.0,1.0,3.0,0.38,3.0,180,3.0
4630,4200.0,1.0,1.0,0.05,3.0,180,0.0
4631,557.0,2.0,6.0,0.26,3.0,172,3.0
4632,600.0,1.0,43.0,1.87,29.0,353,25.0
4633,600.0,2.0,1.0,0.06,4.0,233,0.0
4634,1750.0,1.0,0.0,1.3,9.0,265,0.0
4635,228.0,2.9,0.0,1.3,1.0,365,0.0
4636,319.0,2.0,0.0,1.3,4.0,360,0.0
4637,1013.0,1.0,3.0,0.16,4.0,361,0.0
4638,290.0,3.0,2.0,0.18,4.0,355,2.0
4639,1230.0,1.0,1.0,0.22,4.0,363,1.0
4640,466.0,1.0,5.0,0.25,1.0,263,2.0
4641,264.0,1.0,6.0,0.3,1.0,355,5.0
4642,250.0,1.0,6.0,0.29,1.0,359,5.0
4643,340.0,1.0,154.0,6.72,5.0,358,5.9
4644,5000.0,15.0,0.0,1.3,2.0,88,0.0
4645,365.0,5.0,0.0,1.3,1.0,179,0.0
4646,300.0,1.0,0.0,1.3,2.0,365,0.0
4647,1230.0,1.0,2.0,0.15,4.0,360,1.0
4648,2000.0,1.0,47.0,2.05,8.0,365,9.0
4649,1871.0,1.0,0.0,1.3,4.0,329,0.0
4650,1099.0,1.0,18.0,0.81,8.0,365,3.0
4651,3200.0,1.0,1.0,0.04,8.0,365,0.0
4652,2699.0,1.0,29.0,1.26,8.0,365,8.0
4653,529.0,1.0,47.0,2.13,23.0,362,26.0
4654,250.0,3.0,0.0,1.3,1.0,363,0.0
4655,2011.0,1.0,0.0,1.3,14.0,193,0.0
4656,300.0,1.0,1.0,0.05,1.0,293,0.0
4657,2011.0,1.0,1.0,0.05,14.0,358,0.0
4658,321.0,1.0,36.0,1.61,5.0,363,8.0
4659,370.0,2.0,5.0,0.23,12.0,174,3.0
4660,290.0,1.0,15.0,0.65,12.0,1,6.0
4661,375.0,1.0,11.0,0.49,9.0,90,5.0
4662,375.0,1.0,18.0,1.05,9.0,89,14.0
4663,375.0,1.0,9.0,0.7,9.0,90,7.0
4664,375.0,1.0,13.0,0.58,9.0,90,6.0
4665,394.0,1.0,2.0,0.12,9.0,80,1.0
4666,420.0,2.0,0.0,1.3,1.0,0,0.0
4667,2240.0,1.0,2.0,0.27,3.0,90,2.0
4668,800.0,1.0,1.0,0.15,3.0,355,1.0
4669,850.0,4.0,0.0,1.3,2.0,89,0.0
4670,500.0,1.0,0.0,1.3,1.0,358,0.0
4671,550.0,1.0,0.0,1.3,1.0,363,0.0
4672,280.0,1.0,5.0,0.22,3.0,353,1.0
4673,500.0,1.0,4.0,0.58,27.0,172,4.0
4674,280.0,1.0,9.0,0.41,1.0,2,1.0
4675,7707.0,1.0,1.0,0.07,6.0,344,0.0
4676,420.0,2.0,24.0,1.11,7.0,362,18.0
4677,580.0,1.0,2.0,0.74,27.0,172,2.0
4678,250.0,7.0,2.0,0.11,2.0,317,1.0
4679,285.0,1.0,3.0,0.31,5.0,322,3.0
4680,580.0,1.0,1.0,0.07,27.0,355,0.0
4681,260.0,2.9,0.0,1.3,1.0,365,0.0
4682,1000.0,3.0,0.0,1.3,1.0,177,0.0
4683,580.0,1.0,0.0,1.3,27.0,172,0.0
4684,314.0,1.0,22.0,0.97,3.0,263,2.0
4685,580.0,1.0,1.0,0.13,27.0,208,1.0
4686,480.0,1.0,0.0,1.3,27.0,172,0.0
4687,280.0,1.0,3.0,0.18,3.0,340,0.0
4688,406.0,1.0,30.0,1.38,1.0,365,21.0
4689,239.0,1.0,40.0,1.8,1.0,63,24.0
4690,350.0,3.0,0.0,1.3,4.0,349,0.0
4691,965.0,1.0,1.0,1.0,1.0,365,1.0
4692,600.0,1.0,6.0,0.77,1.0,365,6.0
4693,265.0,3.0,4.0,0.18,5.0,232,0.0
4694,1010.0,2.0,1.0,0.05,1.0,88,0.0
4695,450.0,60.0,0.0,1.3,5.0,307,0.0
4696,450.0,1.0,1.0,0.07,5.0,365,0.0
4697,500.0,2.0,0.0,1.3,1.0,173,0.0
4698,742.2,15.0,0.0,1.3,1.0,365,0.0
4699,700.0,2.0,3.0,0.2,1.0,365,2.0
4700,450.0,60.0,2.0,0.09,5.0,365,0.0
4701,225.0,5.0,1.0,0.05,1.0,364,0.0
4702,600.0,3.0,36.0,1.68,7.0,360,21.0
4703,250.0,5.0,1.0,1.0,1.0,76,1.0
4704,250.0,1.0,5.0,0.22,1.0,363,4.0
4705,260.0,3.0,1.0,0.26,4.0,324,1.0
4706,700.0,1.0,26.0,1.57,5.0,361,23.0
4707,290.0,1.0,12.0,0.54,5.0,0,0.0
4708,320.0,15.0,6.0,0.27,1.0,10,2.0
4709,450.0,2.0,4.0,0.24,7.0,289,2.0
4710,350.0,10.0,0.0,1.3,1.0,88,0.0
4711,400.0,7.0,1.0,0.1,1.0,292,1.0
4712,446.0,2.0,2.0,0.09,2.0,89,1.0
4713,450.0,2.0,12.0,0.58,6.0,137,5.0
4714,450.0,2.0,12.0,0.53,7.0,353,6.0
4715,230.0,5.0,0.0,1.3,3.0,365,0.0
4716,650.0,1.0,9.0,0.41,5.0,3,4.0
4717,300.0,1.0,2.0,0.09,5.0,0,0.0
4718,4000.0,1.0,0.0,1.3,9.0,87,0.0
4719,320.0,2.0,0.0,1.3,1.0,364,0.0
4720,800.0,1.0,5.0,0.23,4.0,365,2.0
4721,403.0,1.0,15.4,1.1,4.0,84,5.9
4722,2200.0,1.0,0.0,1.3,9.0,88,0.0
4723,251.0,1.0,10.0,0.45,3.0,172,0.0
4724,531.0,1.0,21.0,0.97,1.0,65,17.0
4725,837.0,1.0,73.0,3.28,10.0,193,5.0
4726,1700.0,1.0,0.0,1.3,9.0,268,0.0
4727,1750.0,1.0,1.0,0.04,9.0,268,0.0
4728,390.0,28.0,0.0,1.3,1.0,365,0.0
4729,210.0,1.0,0.0,1.3,1.0,90,0.0
4730,800.0,1.0,2.0,0.11,4.0,139,1.0
4731,900.0,1.0,5.0,0.57,4.0,149,5.0
4732,1165.0,1.0,109.0,4.94,6.0,352,60.0
4733,350.0,30.0,0.0,1.3,1.0,94,0.0
4734,350.0,1.0,14.0,0.65,4.0,355,7.0
4735,1277.0,1.0,3.0,0.13,5.0,364,0.0
4736,1277.0,1.0,0.0,1.3,5.0,364,0.0
4737,1277.0,1.0,6.0,0.27,5.0,364,4.0
4738,206.0,28.0,8.0,0.38,4.4,326,5.0
4739,225.0,3.0,0.0,1.3,1.0,365,0.0
4740,837.0,1.0,28.0,1.26,10.0,193,0.0
4741,400.0,1.0,0.0,1.3,1.0,90,0.0
4742,3000.0,1.0,3.0,0.14,4.0,326,0.0
4743,837.0,1.0,14.0,0.62,10.0,193,0.0
4744,246.0,2.9,0.0,1.3,1.0,365,0.0
4745,320.0,6.0,3.0,0.2,4.0,355,0.0
4746,500.0,1.0,16.0,4.21,3.0,349,16.0
4747,700.0,1.0,1.0,0.09,5.0,364,1.0
4748,250.0,30.0,0.0,1.3,1.0,365,0.0
4749,450.0,3.0,0.0,1.3,1.0,178,0.0
4750,647.0,1.0,159.0,7.25,3.0,330,5.9
4751,420.0,1.0,65.0,2.91,4.0,176,25.0
4752,295.0,5.0,5.0,1.13,5.0,292,5.0
4753,200.0,7.0,3.0,0.14,4.4,363,1.0
4754,345.0,2.0,3.0,0.15,2.0,179,0.0
4755,669.0,1.0,25.0,1.16,3.0,88,18.0
4756,1341.0,1.0,15.4,1.1,3.0,350,5.9
4757,480.0,2.0,0.0,1.3,1.0,365,0.0
4758,595.0,1.0,2.0,0.18,2.0,293,2.0
4759,225.0,30.0,0.0,1.3,1.0,365,0.0
4760,403.0,7.0,0.0,1.3,5.0,365,0.0
4761,1015.0,1.0,21.0,0.96,15.0,345,19.0
4762,1036.0,1.0,29.0,1.37,6.0,301,23.0
4763,1100.0,2.0,0.0,1.3,2.0,0,0.0
4764,600.0,1.0,12.0,0.57,5.0,365,10.0
4765,420.0,1.0,54.0,2.87,3.0,362,29.0
4766,403.0,1.0,18.0,0.83,8.0,355,15.0
4767,414.0,5.0,0.0,1.3,1.0,179,0.0
4768,500.0,1.0,50.0,2.29,3.0,350,35.0
4769,300.0,5.0,0.0,1.3,1.0,179,0.0
4770,2800.0,1.0,10.0,0.48,4.0,326,3.0
4771,2000.0,1.0,4.0,0.19,4.0,326,1.0
4772,230.0,1.0,40.0,2.08,2.0,361,29.0
4773,2300.0,1.0,1.0,0.29,4.0,326,1.0
4774,837.0,1.0,2.0,0.09,10.0,191,0.0
4775,505.0,2.0,4.0,0.18,12.0,174,3.0
4776,250.0,2.0,7.0,0.33,3.0,340,4.0
4777,495.0,2.0,3.0,0.14,6.0,263,0.0
4778,250.0,1.0,43.0,1.98,4.0,178,28.0
4779,376.0,7.0,0.0,1.3,5.0,365,0.0
4780,265.0,3.0,1.0,0.05,5.0,263,0.0
4781,428.0,7.0,0.0,1.3,5.0,180,0.0
4782,353.0,7.0,0.0,1.3,5.0,180,0.0
4783,399.0,7.0,2.0,0.16,4.4,365,1.0
4784,387.0,1.0,1.0,1.0,5.0,9,1.0
4785,200.0,5.0,2.0,1.13,4.0,317,2.0
4786,301.0,1.0,3.0,0.14,3.0,4,0.0
4787,400.0,2.0,0.0,1.3,2.0,364,0.0
4788,204.0,1.0,3.0,0.15,1.0,324,0.0
4789,208.0,28.0,0.0,1.3,4.4,365,0.0
4790,349.0,1.0,12.0,0.94,1.0,293,11.0
4791,788.0,1.0,0.0,1.3,4.0,158,0.0
4792,849.0,1.0,15.4,1.1,6.0,331,5.9
4793,873.0,1.0,36.0,1.72,6.0,340,17.0
4794,290.0,2.0,19.0,0.86,6.0,169,8.0
4795,931.0,1.0,44.0,2.01,15.0,360,29.0
4796,900.0,1.0,1.0,0.11,1.0,180,1.0
4797,703.0,1.0,95.0,4.4,22.0,363,33.0
4798,1347.0,1.0,39.0,1.77,15.0,355,25.0
4799,700.0,1.0,89.0,4.17,22.0,363,29.0
4800,709.0,1.0,113.0,5.29,22.0,364,38.0
4801,600.0,1.0,7.0,0.79,1.0,362,7.0
4802,1800.0,1.0,0.0,1.3,1.0,365,0.0
4803,900.0,1.0,3.0,0.28,4.0,149,3.0
4804,265.0,3.0,0.0,1.3,5.0,232,0.0
4805,1502.0,1.0,0.0,1.3,5.0,364,0.0
4806,550.0,2.0,0.0,1.3,1.0,365,0.0
4807,248.0,1.0,0.0,1.3,1.0,365,0.0
4808,1402.0,1.0,67.0,3.08,5.0,341,49.0
4809,350.0,2.0,2.0,0.1,1.0,76,0.0
4810,210.0,1.0,1.0,0.07,1.0,365,0.0
4811,220.0,7.0,0.0,1.3,6.0,295,0.0
4812,331.0,1.0,7.0,0.35,1.0,108,1.0
4813,350.0,30.0,0.0,1.3,6.0,189,0.0
4814,379.0,3.0,4.0,0.2,5.0,324,0.0
4815,218.0,15.0,0.0,1.3,1.0,89,0.0
4816,259.0,1.0,2.0,0.1,1.0,176,0.0
4817,450.0,1.0,39.0,4.33,2.0,81,39.0
4818,350.0,1.0,68.0,3.18,4.0,0,29.0
4819,245.0,30.0,0.0,1.3,5.0,62,0.0
4820,400.0,2.0,0.0,1.3,1.0,0,0.0
4821,436.0,1.0,29.0,1.34,1.0,172,21.0
4822,250.0,1.0,0.0,1.3,1.0,365,0.0
4823,282.0,29.0,0.0,1.3,1.0,365,0.0
4824,495.0,1.0,35.0,1.66,3.0,364,24.0
4825,400.0,30.0,3.0,0.14,2.0,267,0.0
4826,500.0,3.0,0.0,1.3,3.0,362,0.0
4827,400.0,1.0,0.0,1.3,1.0,365,0.0
4828,4039.0,1.0,1.0,0.05,1.0,88,0.0
4829,420.0,2.0,9.0,0.59,4.0,362,6.0
4830,391.0,3.0,29.0,1.36,1.0,52,14.0
4831,500.0,3.0,4.0,0.2,3.0,358,2.0
4832,687.0,1.0,21.0,1.08,4.4,355,13.0
4833,1502.0,1.0,1.0,0.05,5.0,364,0.0
4834,300.0,2.0,0.0,1.3,1.0,179,0.0
4835,1502.0,1.0,3.0,0.14,5.0,364,1.0
4836,2551.0,1.0,6.0,0.31,4.0,355,1.0
4837,800.0,1.0,6.0,0.54,2.0,355,6.0
4838,2520.0,1.0,1.0,0.05,4.0,355,0.0
4839,2520.0,1.0,10.0,0.48,4.0,355,2.0
4840,550.0,2.0,3.0,0.16,1.0,0,0.0
4841,909.0,1.0,3.0,0.14,4.4,354,1.0
4842,2520.0,1.0,0.0,1.3,4.0,355,0.0
4843,345.0,5.0,13.0,0.63,1.0,353,4.0
4844,1259.0,2.9,3.0,0.16,4.0,226,2.0
4845,280.0,3.0,3.0,0.67,2.0,347,3.0
4846,750.0,2.0,52.0,2.44,1.0,355,20.0
4847,1399.0,2.9,1.0,0.13,4.0,226,1.0
4848,420.0,30.0,1.0,0.1,1.0,0,1.0
4849,700.0,30.0,4.0,0.19,1.0,365,1.0
4850,400.0,1.0,0.0,1.3,1.0,365,0.0
4851,300.0,2.0,10.0,0.47,2.0,169,8.0
4852,200.0,7.0,0.0,1.3,4.4,179,0.0
4853,200.0,7.0,0.0,1.3,4.4,180,0.0
4854,297.0,2.0,11.0,0.52,14.0,164,5.0
4855,600.0,1.0,18.0,0.85,5.0,365,14.0
4856,959.0,1.0,41.0,2.12,6.0,164,33.0
4857,284.0,1.0,30.0,1.44,14.0,321,24.0
4858,287.0,1.0,8.0,0.39,14.0,164,5.0
4859,4230.0,1.0,0.0,1.3,4.0,333,0.0
4860,249.0,2.0,1.0,1.0,14.0,177,1.0
4861,240.0,1.0,7.0,0.35,14.0,164,6.0
4862,400.0,2.0,8.0,0.61,4.0,80,6.0
4863,1502.0,1.0,1.0,0.05,5.0,364,0.0
4864,1277.0,1.0,0.0,1.3,5.0,364,0.0
4865,1502.0,1.0,0.0,1.3,5.0,364,0.0
4866,1277.0,1.0,0.0,1.3,5.0,364,0.0
4867,3071.0,1.0,0.0,1.3,4.0,332,0.0
4868,247.0,2.0,26.0,1.32,14.0,120,16.0
4869,400.0,1.0,6.0,0.29,4.0,173,4.0
4870,3144.0,1.0,0.0,1.3,4.0,342,0.0
4871,2585.0,1.0,0.0,1.3,4.0,312,0.0
4872,1500.0,1.0,0.0,1.3,1.0,365,0.0
4873,558.0,2.0,24.0,1.22,1.0,343,16.0
4874,325.0,1.0,6.0,0.33,4.0,173,5.0
4875,480.0,30.0,6.0,0.28,22.0,309,5.0
4876,424.0,1.0,40.0,1.96,12.0,175,26.0
4877,503.0,5.0,1.0,0.05,1.0,90,0.0
4878,7504.0,1.0,0.0,1.3,2.0,364,0.0
4879,1259.0,2.9,1.0,0.11,4.0,234,1.0
4880,600.0,1.0,21.0,1.23,5.0,365,14.0
4881,280.0,2.0,0.0,1.3,1.0,362,0.0
4882,200.0,7.0,5.0,0.38,4.4,358,4.0
4883,200.0,7.0,2.0,0.49,4.4,365,2.0
4884,200.0,7.0,0.0,1.3,4.4,365,0.0
4885,200.0,7.0,0.0,1.3,4.4,365,0.0
4886,250.0,1.0,0.0,1.3,1.0,21,0.0
4887,450.0,1.0,146.0,7.03,3.0,171,5.9
