id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
618028983488586557,Hermoso y luminoso departamento en San Telmo,73246282,Inés,,San Telmo,-34.619076,-58.369114,Entire home/apt,4313,2,1,2022-05-14,0.75,9,331,1,
610245269133160318,Departamento hermoso en Palermo - Buena Ubicación,455392611,Federico,,Palermo,-34.59062,-58.43208,Entire home/apt,4500,2,2,2022-06-12,1.43,1,78,2,
610647401483733011,"Excelente departamento, excelente ubicación.",220569927,Agustin,,Palermo,-34.58717,-58.41832,Entire home/apt,4929,1,0,,,2,365,0,
614279854382435630,PH in villa crespo.,258577967,Carolina,,Villa Crespo,-34.59324,-58.43595,Entire home/apt,3733,2,2,2022-05-29,2,2,68,2,
610671190032975623,BEAUTIFUL BIG FLAT - 2 BDR & 1 OFFICE VIEW PALERMO,10966956,Vero Y Clara,,Palermo,-34.58099,-58.40484,Entire home/apt,11707,15,0,,,62,294,0,
610772460666047736,Habitación privada en departamento compartido.,307515108,Fabiola,,Palermo,-34.58561,-58.40807,Private room,3415,3,0,,,1,40,0,
610788366457368774,Unique 1BDR  high floor Close to Subway & More!,161902,Gustavo,,Belgrano,-34.566933,-58.461357,Entire home/apt,6778,3,0,,,19,364,0,
610822624117371401,Studio 771: en el corazón de Buenos Aires,5802484,Soledad,,Monserrat,-34.612289,-58.377319,Entire home/apt,4995,2,1,2022-05-15,0.77,1,51,1,
618037018767650777,Luminoso y amplio departamento en Agronomía,385856273,Ariel,,Villa Del Parque,-34.59919,-58.48287,Entire home/apt,3450,1,0,,,2,292,0,
618047385966380431,Hermoso departamento a estrenar luminoso 1 amb,230031400,Marcela,,Caballito,-34.6088,-58.43139,Entire home/apt,4683,4,0,,,1,359,0,
614305721007044017,Palermo Embajada USA,11824790,Maru,,Palermo,-34.57398891616961,-58.42262182384729,Entire home/apt,7394,3,0,,,6,124,0,
618074215901080463,Cozy/Quiet&Fully Equipped Aptm/Wi-Fi/Washer&Drier,11937515,Maria,,Recoleta,-34.59773,-58.38769,Entire home/apt,3697,5,1,2022-06-13,1,1,158,1,
614324168238846007,Cómodo 3 dorm para 4 pax excelente ubicacion,7786587,Maximiliano,,Almagro,-34.600945,-58.419342,Entire home/apt,8626,30,0,,,49,89,0,
618084953349500548,Apartamento en  complejo residencial con piscina,182795059,G,,Belgrano,-34.55958,-58.4434,Entire home/apt,13249,1,0,,,3,365,0,
618114257051428267,Soho Rentals - The Scandinavian,102916991,Christian,,Palermo,-34.58527,-58.42481,Entire home/apt,8080,1,0,,,2,290,0,
610833105832249013,Comodo y cerca de todo! Ubicacion cinco estrellas!,443979853,Martin,,Belgrano,-34.5615,-58.44974,Entire home/apt,3950,15,0,,,1,354,0,
610851530605796334,Amazing Studio balcony/pool & Laundry,435970371,Mybelo,,Nuñez,-34.550919,-58.468399,Entire home/apt,4929,6,1,2022-06-12,1,13,180,1,
614343447193306666,Cozy 1-bedroom apartment in great location,441482178,Santiago,,Recoleta,-34.59204,-58.40812,Entire home/apt,4983,3,2,2022-06-05,2,8,149,2,
614371458265023434,Fliphaus  ✔️ 1 Dorm Recoleta,1021694,Fliphaus,,Retiro,-34.59353,-58.38462,Entire home/apt,5066,1,2,2022-06-03,1.30,84,95,2,
610912964213613739,DEPARTAMENTO SÚPER MODERNO  PLENO BARRIO  PALERMO,95014780,Nicolas,,Palermo,-34.57808,-58.42924,Entire home/apt,8133,1,10,2022-06-20,5.00,1,338,10,
610916456864181281,Amplio 2 ambientes con vista y excelente ubicación,121560929,Brian,,Almagro,-34.602626758719175,-58.4181153227072,Entire home/apt,3750,2,0,,,1,337,0,3747
618115599362277994,Enorme habitación con estudiantes internacionales!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.61742,-58.38042,Private room,1972,21,0,,,23,305,0,
618136282098347630,Lindo monoambiente en Palermo. Pileta y seguridad.,173113195,Bernabe,,Palermo,-34.588196,-58.438774,Entire home/apt,4014,1,2,2022-05-29,2,2,239,2,
614411376239478209,DEPARTAMENTO 50mts2 AMOBLADO WIFI SUBTE LINEA B,80890872,Adrian,,Balvanera,-34.60291,-58.41009,Entire home/apt,7746,7,0,,,3,0,0,
614434089693199688,Hermoso depto. balcón al frente y cochera privada,452701006,Guill,,Balvanera,-34.60331,-58.39375,Entire home/apt,4000,7,0,,,1,331,0,
618142683112534020,Precioso apartamento en el corazón de Palermo,457155801,Maria Alejandra,,Palermo,-34.59341,-58.41597,Entire home/apt,9859,4,1,2022-05-23,1,1,358,1,
618155454472854543,Departamento grande en Buenos Aires,116976992,Gianna,,Balvanera,-34.61131,-58.41123,Private room,2386,2,4,2022-06-07,3.00,1,252,4,
610944296080031514,LUXURY Pent House -  Floor 26 in Palermo SOHO,11483615,Mariana,,Palermo,-34.58323,-58.42776,Entire home/apt,49169,30,0,,,43,353,0,
614473790433860814,Lovely apartment close to everything in Recoleta,11256892,HomelyJoy,,Recoleta,-34.59481,-58.40033,Entire home/apt,4876,2,0,,,36,71,0,
611002861991801833,Amplio y encantador 3 amb. Excelente ubicación,210147055,Giorgina,,Balvanera,-34.59873,-58.40423,Entire home/apt,5915,3,3,2022-05-24,1.80,56,58,3,
618159284153680229,Cosy apartment in Balvanera / Abasto,37100872,Luciano,,Balvanera,-34.60609,-58.40606,Entire home/apt,2260,2,8,2022-06-20,5.45,1,60,8,
618159492654371453,Excelente Departamento Matrimonial,444676720,Javier E,,Balvanera,-34.613289,-58.406879,Entire home/apt,2800,1,1,2022-05-25,1,1,264,1,
614489462504347164,AMAZING apartment in RECOLETA!,32217645,Matías,,Recoleta,-34.592072,-58.403847,Entire home/apt,6144,2,2,2022-06-19,2,1,173,2,
618166761837853116,Excelente Monoambiente,379599497,Francisco,,Liniers,-34.643173,-58.514389,Entire home/apt,1972,27,0,,,1,355,0,
611239752541420642,"1 Large ( 50 m2 ) Studio , Posh , In San Telmo",74137580,Raul,,Monserrat,-34.611469,-58.373577,Entire home/apt,6162,3,1,2022-06-19,1,2,320,1,
614532381638475942,Hermoso departamento al frente c/ balcón y piscina,118557336,Natalia,,Recoleta,-34.594341,-58.412617,Entire home/apt,4666,2,3,2022-06-20,1.70,1,346,3,
611372765201421336,Hermoso departamento con amenities,424921144,Leandro Javier,,Palermo,-34.57928,-58.43169,Entire home/apt,3940,2,5,2022-06-19,2.83,1,355,5,
611469171538730951,Amplio y Luminoso Departamento en Barrio Norte!,455635801,Claudia Indiana,,Recoleta,-34.59183,-58.40862,Entire home/apt,7500,2,5,2022-06-05,2.83,1,307,5,
611560401424694346,Habitación y baño privado en amplio departamento,4235424,Martina,,Palermo,-34.583252,-58.402176,Private room,2465,1,1,2022-05-11,0.70,1,52,1,
618175055486171264,Hermoso Departamento de 2 ambientes con patio,6645757,Federico,,Recoleta,-34.596573,-58.398548,Entire home/apt,4313,3,3,2022-06-07,2.31,4,294,3,
618188444258865153,Quartier dorrego,457119428,Fernando,,Palermo,-34.57804,-58.43822,Entire home/apt,12000,5,0,,,1,172,0,
618198543991863748,Bello y luminoso 3 ambientes sobre bv charcas,210147055,Giorgina,,Palermo,-34.59003,-58.41445,Entire home/apt,4313,3,1,2022-05-18,0.83,56,58,1,
618210289975426192,Studio para 2 personas en el Centro de la ciudad,55553719,For Rent Argentina,,San Nicolas,-34.606167,-58.390617,Entire home/apt,7024,3,1,2022-06-09,1,118,325,1,
614541817378179448,Amazing and luminous apartment in stylish Recoleta,223236828,Silvia,,Retiro,-34.59508,-58.38395,Entire home/apt,13971,3,0,,,1,353,0,
618220689378106622,Impecable y luminoso apartamento en Recoleta.,9620589,Andrea,,Recoleta,-34.59065,-58.38876,Entire home/apt,5123,3,5,2022-06-06,3.26,5,260,5,
618246631902411793,Hermoso Departamento en Palermo Chico,6645757,Federico,,Palermo,-34.577229,-58.413807,Entire home/apt,11707,3,3,2022-05-30,2.43,4,232,3,
618251356014280525,Departamento con excelente ubicación Almagro,302530094,Antonela,,Almagro,-34.60346,-58.4286,Entire home/apt,3873,10,0,,,1,81,0,
618276744525445176,Monoambiente encantador en Palermo,51699880,Lorena,,Palermo,-34.58725,-58.42732,Entire home/apt,7517,3,0,,,9,90,0,
618286624761879644,Cómodo departamento todo incluido en Belgrano R,51699880,Lorena,,Belgrano,-34.56983,-58.4636,Entire home/apt,8010,3,0,,,9,80,0,
611567657902028628,Art Studio with a stylish room in a cultural area,127066960,Sarkis,,Chacarita,-34.58588,-58.4507,Private room,2341,1,4,2022-05-26,2.35,1,261,4,
611569416531098785,Hermoso departamento en excelente zona de Palermo,11117967,Esteban,,Palermo,-34.58425,-58.43874,Entire home/apt,4099,2,3,2022-05-19,1.96,1,363,3,
611572368303488633,"Elegant apartment near the Obelisco,  Buenos Aires",138487323,Carolina,,Retiro,-34.59773,-58.38519,Entire home/apt,17000,3,2,2022-06-19,1.11,1,262,2,
614546004627418233,Loft doble altura estilo industrial en San Telmo,208572380,Victoria,,San Telmo,-34.617813,-58.373119,Entire home/apt,5545,4,3,2022-06-20,2.31,2,337,3,
618301180045704174,Hermoso departamento en Palermo Queen con Pileta,51699880,Lorena,,Villa Crespo,-34.59784,-58.43863,Entire home/apt,11091,3,0,,,9,77,0,
614574015342085086,Cueva de ciudad en pleno centro de Buenos Aires,166044919,Tam,,Monserrat,-34.60939,-58.39028,Entire home/apt,20000,1,0,,,9,365,0,
618301204667616390,Comodo y amplio monoambiente en Belgrano R,51699880,Lorena,,Belgrano,-34.56837,-58.46506,Entire home/apt,6655,3,0,,,9,90,0,
618320635970261027,Hermoso departamento en la mejor zona de Saavedra.,51699880,Lorena,,Saavedra,-34.54237,-58.47879,Entire home/apt,5915,3,0,,,9,80,0,
611590054632837301,"Mi ""Secreto"" en Buenos Aires",50858226,Diego,,Colegiales,-34.57802,-58.45101,Entire home/apt,4313,5,0,,,1,336,0,
611605813587820010,Beautiful one-bedroom appartment in Palermo,451568857,Claudio Javier,,Palermo,-34.580917,-58.408722,Entire home/apt,6162,3,0,,,2,180,0,
614647650632992475,Best Apartment in Buenos Aires,159653185,Eli,,Balvanera,-34.60368,-58.41192,Entire home/apt,3697,1,0,,,5,358,0,
611633868987778240,Confortable Apartamento en Almagro,49333072,Juan Manuel,,Almagro,-34.61274,-58.420574,Entire home/apt,3450,1,1,2022-05-01,0.57,2,336,1,
611634128897368753,"Dpto 2 amb con Balcon, Hermoso",21427846,Brico,,Caballito,-34.62309,-58.42892,Entire home/apt,5000,2,3,2022-06-06,1.96,12,365,3,
618330588904189997,Hermoso departamento en Colegiales,51699880,Lorena,,Colegiales,-34.56912,-58.45003,Entire home/apt,5915,3,0,,,9,77,0,
618338412725402792,Hermoso departamento en Microcentro,51699880,Lorena,,San Nicolas,-34.60396,-58.38753,Entire home/apt,5915,3,0,,,9,77,0,
618596810870337618,"5A Hermoso Apart equipados, excelente ubicación.",457245264,Andrea,,Palermo,-34.59014,-58.43003,Entire home/apt,16000,1,4,2022-06-19,3.08,3,365,4,
614701160133828661,♡♡Lovely 1BR home at the heart of Palermo Soho ♡♡,442647242,Sol,,Palermo,-34.583641,-58.42448,Entire home/apt,5581,1,4,2022-05-29,2.67,2,170,4,
618609367896966361,Studio Paraguay,175110511,Santiago,,Palermo,-34.58717,-58.41865,Entire home/apt,5545,3,2,2022-05-29,1.58,2,74,2,
618663193268322162,Petit Paris en Buenos Aires - Recoleta,457254856,Carola,,Recoleta,-34.59288,-58.38766,Entire home/apt,17869,1,4,2022-06-03,3.08,1,76,4,
618668668811510972,Fantastic room in the heart of Buenos Aires,258154594,Atanas,,Monserrat,-34.61035,-58.38039,Private room,6901,5,0,,,19,63,0,
618672484642805870,Fantastic room in the heart of Buenos Aires,258154594,Atanas,,Monserrat,-34.60898,-58.38083,Private room,6901,5,0,,,19,63,0,
618686760845918335,Amplia habitacion con balcon,456659777,Flor,,Balvanera,-34.61051,-58.40475,Private room,2218,1,1,2022-05-09,0.67,1,364,1,
618692338194127029,"Hermosa, acojedora casa SOLO ""ESTUDIANTES"" MUJERES",128212858,Carla Y Leandro,,Floresta,-34.61855,-58.49319,Shared room,3341,4,0,,,1,364,0,
618695014166955865,Distinctive apt in the heart of Palermo Hollywood,5597544,Pia & Silvia,,Palermo,-34.57685,-58.43793,Entire home/apt,4929,6,1,2022-06-12,1,29,338,1,
611661895426724033,Departamento 2 ambientes reciclado a nuevo,455682095,Victoria Sofia,,Palermo,-34.58701,-58.41887,Entire home/apt,4929,1,0,,,1,113,0,
611741334244788458,Luminoso 2 ambientes con balcón en recoleta,210147055,Giorgina,,Recoleta,-34.59121,-58.39922,Entire home/apt,4929,3,3,2022-05-29,1.73,56,39,3,
611769775713735559,"Duplex en Palermo, luminoso, amenities, seguridad",44842909,Stephie,,Palermo,-34.57598,-58.42483,Entire home/apt,6954,2,1,2022-06-13,1,1,345,1,
611866515663851249,Nice view 1 bedroom - Palermo Chico,10138287,Leo,,Palermo,-34.57792,-58.40459,Entire home/apt,10000,1,0,,,6,356,0,
614704416474717486,☆ Palermo Soho - Lovely 1br home ☆,442647242,Sol,,Palermo,-34.583641,-58.42448,Entire home/apt,5581,1,4,2022-05-28,3.16,2,171,4,
612034273340929648,Hermoso depto. en San Nicolás! CABA! Ideal parejas,455736094,Vick,,San Nicolas,-34.60167,-58.38965,Entire home/apt,9612,1,0,,,1,365,0,
612066308167703567,Modern apartment with s. pool and incredible view!,76148023,Federico,,Palermo,-34.587708,-58.439163,Entire home/apt,5915,20,2,2022-06-03,1.71,5,324,2,
612091651775843128,Departamento con pileta Bulnes,29343856,Sebastian,,Palermo,-34.59206,-58.415798,Entire home/apt,4313,3,3,2022-06-19,3,11,180,3,
618699835340025980,"Cozy 1 BR Apt. in Las Cañitas, Palermo w/ balcony!",56584002,Pedro,,Palermo,-34.56812,-58.43047,Entire home/apt,3890,3,3,2022-06-04,2.00,9,70,3,
618720454615957624,Soho Point Deluxe New,1409800,Mariano,,Palermo,-34.59074,-58.42739,Entire home/apt,8626,1,0,,,47,328,0,
618723896188105980,"nice, sunny apartment Palermo, unbeatable location",177552332,Santiago,,Palermo,-34.58048,-58.40494,Entire home/apt,3556,10,1,2022-05-28,1,1,94,1,
615003386665353413,Dazzling Palermo Park view *One bedroom*,319901,Ralf,,Palermo,-34.58278,-58.42304,Entire home/apt,8908,4,3,2022-06-10,2.09,24,275,3,
618733586417855737,Hermoso y luminoso monoambiente con balcón,10110334,Rodrigo,,Caballito,-34.609806,-58.431534,Entire home/apt,3300,10,1,2022-06-12,1,1,52,1,
618754377663288209,Nice Super confortable flat in the best location,348427562,Sebastiane,,Palermo,-34.58511,-58.424068,Entire home/apt,5369,5,0,,,2,360,0,
618757652953627598,"Nice, cozy & comfortable | 3 PAX | Great Location!",457289830,Julieta,,Recoleta,-34.597378,-58.390476,Entire home/apt,3943,3,2,2022-06-05,2,1,112,2,
618788717737731469,Palermo Hollywood - Departamento de diseño,199497621,Nicole,,Palermo,-34.58591,-58.43904,Entire home/apt,5633,2,4,2022-06-15,3.75,2,336,4,
612156710158432331,Casa en excelente ubicacion capital federal,442076574,Valeria,,Parque Avellaneda,-34.65111,-58.4732,Entire home/apt,3000,7,0,,,1,364,0,
612159763190531300,departamento ideal en belgrano,160713918,Alejandro,,Belgrano,-34.55484,-58.44114,Entire home/apt,4313,1,8,2022-06-17,4.71,6,312,8,
612176622468714168,Apart San Luis,424122744,Mónica Blanca Del Carmen,,Balvanera,-34.59936,-58.40261,Entire home/apt,4067,2,2,2022-06-09,1.87,1,163,2,
615009354456677447,"13 - Apartment in Palermo, Billinghurst St.",48064803,Federico,,Recoleta,-34.58493,-58.40551,Entire home/apt,3549,2,1,2022-05-27,1,52,85,1,
612322526384313813,Cozy Apt in Belgrano- Next to the Subway Station.,435970371,Mybelo,,Belgrano,-34.556374,-58.464077,Entire home/apt,5545,4,1,2022-05-31,1,13,161,1,
615013621774495354,"Lujoso, clásico y amplio 5 amb  Barrio Norte",29641562,Maximiliano,,Recoleta,-34.59601,-58.3874,Entire home/apt,14788,7,0,,,3,360,0,
618810506022657843,Studio para 2 personas,55553719,For Rent Argentina,,Retiro,-34.5943,-58.38474,Entire home/apt,4067,30,0,,,118,310,0,
618814154899038765,"55 -Luxury flat in Retiro, Libertador Av",258577967,Carolina,,Retiro,-34.59133,-58.37821,Entire home/apt,21232,3,1,2022-05-28,1,2,77,1,
615027883638667104,AMAZING 2 BDR APT DOWNTOWN w/ GYM SWIMMING POOL,10966956,Vero Y Clara,,Retiro,-34.59762,-58.37773,Entire home/apt,13098,1,0,,,62,325,0,
615036355641738703,Fabuloso Estudio en pleno @Recoleta,88597619,Juan Octavio,,Recoleta,-34.5965,-58.40008,Entire home/apt,4067,3,3,2022-05-15,1.73,6,350,3,
618815356800982395,Hermoso Duplex con terraza y parrilla en Palermo!,13954669,Lukas,,Palermo,-34.57819,-58.42959,Entire home/apt,6162,3,1,2022-05-31,1,1,268,1,
612335674003700400,Departamento con balcón en el centro de la ciudad.,319416420,Gregorio,,Balvanera,-34.61068,-58.41063,Entire home/apt,2711,1,1,2022-06-05,1,1,264,1,1122810041
615063539559445287,Great Studio Alto Palermo area,67086449,Rodrigo,,Palermo,-34.59154,-58.41401,Entire home/apt,4313,7,0,,,41,102,0,
615095330098468849,luminoso depto en el centro de Palermo Hollywood,436915142,Matias,,Palermo,-34.57992,-58.43913,Entire home/apt,4843,1,9,2022-06-20,5.09,1,56,9,
612351467484450623,Departamento en el  corazón de Palermo .,455822613,Fabiana,,Palermo,-34.58364640528546,-58.410920587034184,Entire home/apt,9823,4,0,,,1,347,0,
615118894841106555,Acogedor departamento en la mejor zona de Palermo,144149524,Abril,,Palermo,-34.5895,-58.41992,Entire home/apt,5600,3,1,2022-06-20,1,1,179,1,
612352666497668397,Departamento Ideal Turistas!,455834849,Joaquin,,Balvanera,-34.60134,-58.39493,Entire home/apt,4000,2,2,2022-06-20,1.58,1,144,2,
618837736172586216,San Martin,457314824,Celina,,Retiro,-34.596504,-58.374203,Entire home/apt,4630,3,1,2022-06-08,1,1,179,1,
618847999815495037,Beautiful Loft in Recoleta #LF,106604093,Lucia,,Recoleta,-34.58991,-58.39789,Entire home/apt,4929,2,4,2022-06-01,2.61,29,168,4,
618864850160374933,Niceto Dreams,457306737,Lujan,,Palermo,-34.58571172025212,-58.44053965061904,Entire home/apt,7130,1,0,,,1,365,0,
615124214614412061,Duplex de lujo con terraza en PALERMO SOHO *****,456486965,Margo,,Palermo,-34.58967,-58.42673,Entire home/apt,13379,1,3,2022-06-05,2.37,1,268,3,
618869022425096852,Lujoso departamento en la mejor zona de Palermo,68943574,Leslie,,Palermo,-34.577854,-58.438129,Entire home/apt,9155,3,1,2022-06-10,1,1,305,1,
612397120110664794,Tao Art House,15581849,Pablo,,Palermo,-34.59007,-58.42275,Entire home/apt,6162,7,3,2022-06-21,3,1,323,3,
615147562816792004,Hermoso departamento en el corazón de Palermo Soho,5743725,Agustina,,Palermo,-34.58794,-58.42895,Entire home/apt,8000,3,0,,,1,360,0,
612470911183149293,Habitacion Compartida en residencia de estudiante,416972212,Joaquin,,Balvanera,-34.61324,-58.39764,Shared room,1287,28,1,2022-06-04,1,13,234,1,
618901172387385970,Luminoso Colegiales-Mercado de las pulgas,88597619,Juan Octavio,,Colegiales,-34.582302,-58.446129,Entire home/apt,4542,3,1,2022-05-08,0.65,6,354,1,
615149728414051204,"2 bedroom apt in Cañitas, excellent location!",95013099,Flor&Gus,,Palermo,-34.5723,-58.43118,Entire home/apt,9242,15,0,,,2,312,0,
615156956984884336,Amplio departamento en Palermo.Excelente ubicacion,452886591,Jorge,,Palermo,-34.58707,-58.40891,Entire home/apt,18000,3,0,,,1,109,0,
618945872069341823,"EXPERIENCIA TEMPLO
ANGEL",161559109,Juan,,Villa Crespo,-34.59981,-58.44063,Private room,2218,1,0,,,13,264,0,
612503668497241457,PERFECT UBICATION AT SANTA FE AV - RECOLETA,66543385,Noe Y Pablo,,Recoleta,-34.59489,-58.40497,Entire home/apt,6162,3,3,2022-06-19,2.81,1,169,3,
615160482058864111,Monoambiente in the heart of Recoleta IV,346169874,Lucas,,Recoleta,-34.59819,-58.393375,Entire home/apt,5386,3,2,2022-06-20,2,19,320,2,
615171847131647740,Departamentos modernos en Lavalle y Anchorena,7786587,Maximiliano,,Balvanera,-34.60302,-58.408459,Entire home/apt,8010,6,0,,,49,364,0,
612756424038126118,Departamento reciclado en el corazón de San Telmo.,16128446,Christian,,San Telmo,-34.6222,-58.371384,Entire home/apt,2958,30,0,,,11,42,0,
612798632722318679,Hermoso departamento en Belgrano a estrenar,117955293,Marcela,,Belgrano,-34.5541,-58.45734,Entire home/apt,4313,14,0,,,9,147,0,
618953443159283371,"2 ambientes acogedor en Palermo Soho , silencioso",49480723,Delia Concepcion,,Palermo,-34.58886,-58.4187,Entire home/apt,4753,1,0,,,34,195,0,
615180705272516641,Un Oasis con Piscina y Spa para disfrutar!,42388196,Maria,,Recoleta,-34.595818,-58.414352,Entire home/apt,5915,30,0,,,14,364,0,
612846074002250281,Moderno y exclusivo apartamento en Recoleta,394261021,Camila,,Recoleta,-34.59573,-58.41051,Entire home/apt,4313,3,5,2022-06-20,3.33,2,365,5,
615187448307928595,Single/Private Room in the nicest area of Palermo,2156299,Marcelo,,Palermo,-34.58653,-58.42503,Private room,4313,5,0,,,2,325,0,
615195173542037344,Hermoso departamento en Palermo,7786587,Maximiliano,,Palermo,-34.58238,-58.42315,Entire home/apt,4313,30,0,,,49,324,0,
618956179313497772,"EXPERIENCIA TEMPLO 
SALA DRAGON",161559109,Juan,,Villa Crespo,-34.60156,-58.44142,Shared room,1356,1,2,2022-05-17,1.33,13,361,2,
615203159463298913,Departamento en la mejor zona de Palermo Hollywood,456509625,Julian,,Palermo,-34.57826,-58.43725,Entire home/apt,3221,3,6,2022-06-18,3.91,1,250,6,
618962519214059707,Amplio departamento en Alto Palermo.,21607424,Angel,,Palermo,-34.58826,-58.41126,Entire home/apt,6162,4,2,2022-06-08,2,3,330,2,
612856241955491028,Cosy apartment in the heart of Recoleta,34751301,Delfi,,Recoleta,-34.58784,-58.39543,Entire home/apt,4683,3,5,2022-06-20,3.06,1,328,5,
615215178872984069,Luxury apartment in Palermo Hollywood,191745126,Marcos,,Palermo,-34.58412,-58.43803,Entire home/apt,7218,3,5,2022-06-19,4.69,19,328,5,
612913010481643106,"Monoambiente , en Villa Urquiza .",49480723,Delia Concepcion,,Villa Urquiza,-34.57844,-58.48955,Entire home/apt,6531,2,0,,,34,352,0,
612928952447213918,Hermoso departamento de 3amb con vista panorámica!,122395402,Gustavo,,Caballito,-34.61351,-58.45732,Entire home/apt,5053,7,2,2022-05-30,1.87,1,60,2,
619018028487103977,Charming & Artsy Loft- Prime location. Amenities!,435970371,Mybelo,,Palermo,-34.581291,-58.438053,Entire home/apt,8626,4,1,2022-05-24,1,13,112,1,
619067182186300635,Hermoso departamento en Caballito,81975318,Rosario,,Caballito,-34.62563,-58.44413,Entire home/apt,4929,4,0,,,3,333,0,
615228137693738871,Departamento luminoso de alta categoria,7786587,Maximiliano,,San Nicolas,-34.600891,-58.392597,Entire home/apt,8873,6,0,,,49,364,0,
615242973326122241,Private Room in the best area of Palermo,2156299,Marcelo,,Palermo,-34.58653,-58.42664,Private room,4313,6,0,,,2,325,0,
619221143566157742,Precioso departamento zona Retiro Plaza S.Martín,238262978,Natalia,,Retiro,-34.59724,-58.37638,Entire home/apt,2958,1,7,2022-06-12,5.83,1,344,7,
619332392385750564,"Johndyhouse
LUNA",161559109,Juan,,Villa Crespo,-34.6008,-58.43606,Private room,2465,1,3,2022-05-25,1.96,13,330,3,
612932059000141054,San Telmo Skyline. Studio - balcón y vistas,121368302,Mariana,,Constitucion,-34.62424,-58.38014,Entire home/apt,4313,5,0,,,1,154,0,
612958299213033868,Precioso y moderno departamento en Nuñez-Saavedra,444869786,Gonzalo,,Saavedra,-34.54996,-58.47104,Entire home/apt,3574,10,1,2022-05-16,0.79,2,351,1,
612970543476075995,Casona MedioMundo!,455976137,Carlos,,Barracas,-34.6377,-58.37563,Private room,3000,1,0,,,1,364,0,
612980838548810951,Hermoso duplex en Vicente Lopez,16133446,Luis & Florencia,,Nuñez,-34.53582,-58.4688,Entire home/apt,8010,15,0,,,43,2,0,
615247310428985678,Hermosos monoambientes luminosos y modernos,7786587,Maximiliano,,Recoleta,-34.593025,-58.403011,Entire home/apt,9859,6,0,,,49,364,0,
615283317368625214,Hermoso departamento en edificio en recoleta,209760389,Ruth,,Recoleta,-34.59228,-58.40231,Entire home/apt,3157,1,4,2022-06-20,2.50,1,273,4,
613038063725154913,Hermoso Depto en pleno Palermo,75470685,Bri,,Palermo,-34.58524,-58.4228,Entire home/apt,6000,1,0,,,1,364,0,
619464129665631590,Modern Apartmen/ Studio,420929188,Celeste,,Belgrano,-34.56167,-58.46508,Entire home/apt,4546,2,4,2022-06-12,3.53,1,350,4,
615352426307496836,"Caballito, 1 dormit amplio,  moderno y luminoso",298874610,Pablo,,Parque Chacabuco,-34.62758,-58.43003,Entire home/apt,6162,7,0,,,20,353,0,
613051404885428689,Loft encantador en el corazón de Núñez,170629816,Julián,,Nuñez,-34.55177,-58.45606,Entire home/apt,4929,1,3,2022-05-06,1.67,9,57,3,
615372985671098562,"hermoso depto 2 ambientes amplios,zona caballito",446215811,Dionisio,,Caballito,-34.61399,-58.44274,Shared room,2500,1,0,,,1,365,0,
613051562782590204,BEAUTIFUL BRIGHT STUDIO AT PALERMO,10966956,Vero Y Clara,,Palermo,-34.59619,-58.4171,Entire home/apt,3837,5,1,2022-06-20,1,62,365,1,
619471779425862688,Moderno y cálido departamento,457452553,Horacio,,Villa Urquiza,-34.562447,-58.484612,Entire home/apt,4546,5,7,2022-06-15,6.56,1,324,7,
615405826099718745,HERMOSO DPTO EN EL CORAZON DE PALERMO VISTA  A RIO,11790006,Sergio,,Palermo,-34.57814,-58.42835,Entire home/apt,10000,1,0,,,1,363,0,
613069788308271014,Ambiente Libertador,341016130,Jorge,,Retiro,-34.58768,-58.38281,Entire home/apt,5000,1,0,,,1,294,0,
613071566923997701,"¡Locación privilegiada!
Amplia habitación privada",127848291,Candela,,Palermo,-34.58373,-58.42372,Private room,3900,1,2,2022-05-28,1.13,1,59,2,
615431115618718025,Fantastico departamento en pleno centro de Bs As,9348044,Martin,,Retiro,-34.59776,-58.37598,Entire home/apt,2500,3,2,2022-06-19,2,2,359,2,
619551359064119937,Bright apartment with barbeque and pool.,103012127,Mariano,,Nuñez,-34.55201,-58.46688,Entire home/apt,5282,14,0,,,1,246,0,
619571223733920357,* Recoleta * Lovely 1BR in front of Las Heras Park,453830731,Alina,,Recoleta,-34.58403,-58.40638,Entire home/apt,4647,1,2,2022-05-23,1.58,1,168,2,
619577402180902881,BORGES PALERMO SOHO 2 DORMITORIOS,455982220,Viviana,,Palermo,-34.583904,-58.423698,Entire home/apt,11267,2,4,2022-06-05,2.73,4,65,4,
615456400600100123,"Palermo Hollywood Apartment, Excellent location!",454213057,Lucio,,Palermo,-34.576134,-58.434528,Entire home/apt,3943,2,2,2022-05-24,1.58,1,296,2,
619587056917886531,Comfy Studio Apartment in the Hearth of Recoleta,53148754,Lucas,,Recoleta,-34.58771,-58.39951,Entire home/apt,3081,7,5,2022-06-18,4.41,8,344,5,
619590217949142765,Palermo Soho- 1 Bedroom- 7/24 Security-1 balconies,457487262,Diana,,Palermo,-34.58358,-58.42597,Entire home/apt,6038,2,0,,,1,294,0,
613091429128034419,Lovely 2BR 2BA - heart of Recoleta with washer,453943406,Nelly,,Recoleta,-34.592319,-58.397373,Entire home/apt,7693,1,6,2022-06-12,3.40,1,153,6,
